Date;Spot_CHF_TO_USD;Spot_EUR_TO_USD;Spot_CAD_TO_USD;Spot_AUD_TO_USD;Spot_NZD_TO_USD;Spot_GBP_TO_USD;Spot_JPY_TO_USD;Spot_NOK_TO_USD;Spot_SEK_TO_USD
06.10.2014;0.9585;0.79561;1.1132;1.14116;1.27486;0.62175;108.8;6.5049;7.2323
07.10.2014;0.9568;0.79183;1.11755;1.13404;1.27641;0.6213;108.035;6.48205;7.1989
08.10.2014;0.9519;0.78824;1.11075;1.13103;1.26462;0.6185;108.085;6.46675;7.20725
09.10.2014;0.9544;0.78663;1.1186;1.13856;1.27121;0.62035;107.84;6.45;7.19425
10.10.2014;0.9576;0.79202;1.11995;1.15161;1.27935;0.622;107.67;6.51315;7.2326
13.10.2014;0.94805;0.78861;1.11995;1.14019;1.26703;0.6217;106.865;6.5043;7.1738
14.10.2014;0.95355;0.78942;1.12955;1.14764;1.27527;0.62875;107.055;6.55855;7.23305
15.10.2014;0.94005;0.78373;1.12545;1.13263;1.25196;0.6242;105.925;6.5739;7.20445
16.10.2014;0.9425;0.78244;1.1256;1.14194;1.25723;0.62155;106.335;6.58385;7.1779
17.10.2014;0.9464;0.78324;1.12775;1.14371;1.26239;0.6213;106.875;6.5638;7.18115
20.10.2014;0.94255;0.78244;1.12855;1.13856;1.25518;0.6186;106.955;6.574;7.19585
21.10.2014;0.9492;0.78558;1.1221;1.13915;1.25612;0.6207;106.995;6.5637;7.2279
22.10.2014;0.95395;0.78948;1.12375;1.13928;1.26111;0.62305;107.145;6.60325;7.26285
23.10.2014;0.95415;0.79061;1.12295;1.14136;1.27828;0.6238;108.265;6.5773;7.26075
24.10.2014;0.952;0.78936;1.12315;1.13701;1.27316;0.6215;108.16;6.5898;7.25105
27.10.2014;0.94945;0.78669;1.1247;1.13611;1.2667;0.6203;107.815;6.6074;7.2914
28.10.2014;0.94725;0.7845;1.11655;1.12924;1.26263;0.61995;108.155;6.61105;7.32835
29.10.2014;0.95495;0.78364;1.118;1.13669;1.28164;0.62455;108.89;6.6424;7.30025
30.10.2014;0.95605;0.7923;1.1187;1.13199;1.27437;0.625;109.21;6.7039;7.3373
31.10.2014;0.963;0.79815;1.12665;1.13669;1.28386;0.6251;112.325;6.751;7.40025
03.11.2014;0.96595;0.80099;1.13585;1.15201;1.29517;0.6261;114.05;6.78565;7.40655
04.11.2014;0.95975;0.79545;1.14095;1.1443;1.28016;0.62485;113.6;6.853;7.3829
05.11.2014;0.9641;0.80074;1.13855;1.16381;1.29383;0.6259;114.645;6.8259;7.373
06.11.2014;0.9734;0.80409;1.1424;1.16836;1.30014;0.6317;115.21;6.8498;7.39615
07.11.2014;0.9658;0.80554;1.13275;1.15814;1.28949;0.63;114.54;6.84115;7.4428
10.11.2014;0.9682;0.80363;1.13805;1.15989;1.29041;0.63125;114.86;6.78305;7.4073
11.11.2014;0.96445;0.80473;1.1332;1.15128;1.28066;0.62815;115.78;6.8172;7.41735
12.11.2014;0.96645;0.80147;1.1316;1.14692;1.26887;0.6337;115.485;6.7606;7.40815
13.11.2014;0.96345;0.80164;1.13665;1.14666;1.26879;0.6365;115.755;6.78335;7.43345
14.11.2014;0.95895;0.80131;1.12885;1.14325;1.26446;0.6382;116.28;6.7707;7.41045
17.11.2014;0.96495;0.80279;1.1305;1.1483;1.26414;0.63935;116.65;6.7808;7.42595
18.11.2014;0.95815;0.79799;1.12955;1.14666;1.26207;0.63965;116.87;6.7281;7.376
19.11.2014;0.95695;0.79742;1.13405;1.16036;1.27348;0.63765;117.98;6.78775;7.3914
20.11.2014;0.9585;0.79742;1.13;1.16036;1.27073;0.63715;118.215;6.75765;7.4022
21.11.2014;0.96935;0.80561;1.12305;1.1534;1.26823;0.6388;117.81;6.7903;7.45665
24.11.2014;0.9665;0.80409;1.1279;1.16036;1.27218;0.6367;118.275;6.77755;7.43895
25.11.2014;0.964;0.80093;1.1259;1.1722;1.28025;0.63665;117.975;6.8123;7.4306
26.11.2014;0.9612;0.79818;1.1244;1.17;1.27024;0.63325;117.73;6.79985;7.3806
27.11.2014;0.96405;0.80119;1.13305;1.17014;1.27105;0.6355;117.705;6.9254;7.4362
28.11.2014;0.96575;0.80215;1.14145;1.17502;1.2734;0.639;118.64;7.00585;7.4419
01.12.2014;0.96455;0.80151;1.13295;1.17772;1.27121;0.6357;118.395;6.95225;7.41255
02.12.2014;0.9723;0.80629;1.1407;1.18427;1.28098;0.63955;119.215;7.0002;7.4981
03.12.2014;0.97745;0.81159;1.13645;1.18963;1.28866;0.63755;119.795;7.0346;7.51575
04.12.2014;0.9713;0.80405;1.13845;1.19289;1.28436;0.63805;119.785;7.0377;7.466
05.12.2014;0.9785;0.81321;1.14385;1.20106;1.29676;0.6417;121.425;7.14125;7.56065
08.12.2014;0.97635;0.81357;1.1479;1.20576;1.30659;0.63885;120.695;7.161;7.55885
09.12.2014;0.97125;0.80493;1.1444;1.20576;1.30166;0.6381;119.695;7.0929;7.49685
10.12.2014;0.9665;0.80538;1.1483;1.20228;1.27984;0.63635;117.815;7.17015;7.52965
11.12.2014;0.9682;0.80759;1.15215;1.20882;1.27902;0.63565;118.67;7.277;7.5546
12.12.2014;0.96415;0.80244;1.15825;1.21286;1.28576;0.6361;118.8;7.3422;7.54435
15.12.2014;0.96575;0.80499;1.16715;1.21795;1.29107;0.6395;117.825;7.41915;7.63565
16.12.2014;0.95995;0.79939;1.16285;1.21684;1.28238;0.635;116.41;7.4739;7.61585
17.12.2014;0.97305;0.80681;1.16315;1.23092;1.29794;0.64205;118.655;7.43515;7.67415
18.12.2014;0.98;0.81437;1.15755;1.22466;1.28808;0.63815;118.835;7.40405;7.7062
19.12.2014;0.9836;0.81543;1.16005;1.22797;1.29032;0.6397;119.505;7.3588;7.7229
22.12.2014;0.98395;0.81583;1.16275;1.22918;1.29408;0.64145;120.06;7.3792;7.785
23.12.2014;0.9877;0.82125;1.16155;1.23396;1.29718;0.64425;120.685;7.42845;7.7908
24.12.2014;0.986;0.82038;1.16255;1.23358;1.29441;0.6427;120.505;7.46955;7.81955
25.12.2014;0.9844;0.82038;1.1626;1.23213;1.29241;0.64355;120.1;7.46955;7.81955
26.12.2014;0.9878;0.82166;1.16265;1.23183;1.28858;0.6428;120.405;7.47905;7.8541
29.12.2014;0.9898;0.82099;1.1634;1.22971;1.28403;0.6446;120.675;7.44775;7.82655
30.12.2014;0.989;0.82206;1.16115;1.22212;1.2773;0.6427;119.48;7.4106;7.75055
31.12.2014;0.99425;0.82641;1.16205;1.22399;1.28213;0.64205;119.695;7.49755;7.82825
01.01.2015;0.99395;0.82641;1.1617;1.22219;1.28213;0.64325;119.79;7.49755;7.82825
02.01.2015;1.0013;0.83122;1.17845;1.23617;1.29769;0.6524;120.505;7.55085;7.89085
05.01.2015;1.00705;0.83773;1.17635;1.23716;1.30098;0.65575;119.635;7.5962;7.916
06.01.2015;1.0101;0.83896;1.1836;1.23686;1.28866;0.66;118.405;7.68135;7.90595
07.01.2015;1.01435;0.84721;1.18145;1.2377;1.2851;0.6618;119.255;7.73375;7.99095
08.01.2015;1.01855;0.848;1.18305;1.231;1.27787;0.6627;119.66;7.6318;8.0424
09.01.2015;1.0142;0.84499;1.18675;1.21884;1.27567;0.6596;118.53;7.6313;8.0303
12.01.2015;1.01485;0.84617;1.19745;1.22594;1.28493;0.6591;118.35;7.7395;8.08965
13.01.2015;1.02015;0.84879;1.1957;1.22459;1.29241;0.65965;117.93;7.7381;8.05035
14.01.2015;1.01865;0.84836;1.19515;1.22692;1.29609;0.6565;117.335;7.64835;8.06675
15.01.2015;0.85825;0.863;1.196;1.21684;1.2782;0.6583;116.165;7.6483;8.13815
16.01.2015;0.8575;0.86975;1.19845;1.21544;1.28296;0.66005;117.64;7.61815;8.1518
19.01.2015;0.8796;0.85973;1.1939;1.2178;1.2851;0.6617;117.57;7.62825;8.1292
20.01.2015;0.8758;0.86412;1.2114;1.22392;1.30916;0.6603;118.81;7.67035;8.1786
21.01.2015;0.8601;0.86307;1.23405;1.23678;1.32442;0.66035;117.955;7.6225;8.19145
22.01.2015;0.8713;0.87593;1.23805;1.24603;1.33271;0.6662;118.49;7.63545;8.1912
23.01.2015;0.8808;0.88893;1.24195;1.26454;1.34102;0.6671;117.775;7.77275;8.27165
26.01.2015;0.903;0.88842;1.2475;1.26175;1.34653;0.6631;118.46;7.76875;8.31
27.01.2015;0.903;0.87715;1.23995;1.25992;1.34237;0.65805;117.87;7.7295;8.1713
28.01.2015;0.9054;0.88176;1.2537;1.26767;1.36677;0.6607;117.55;7.77135;8.23605
29.01.2015;0.9238;0.88199;1.26175;1.28858;1.37656;0.6637;118.29;7.8031;8.2533
30.01.2015;0.9211;0.88617;1.27315;1.28725;1.37703;0.6636;117.455;7.7505;8.27245
02.02.2015;0.9285;0.88156;1.25665;1.28156;1.36911;0.6649;117.595;7.62965;8.2903
03.02.2015;0.9245;0.87348;1.24155;1.28345;1.35916;0.65935;117.57;7.5557;8.23635
04.02.2015;0.92615;0.87531;1.25745;1.28991;1.35694;0.65865;117.275;7.5548;8.25035
05.02.2015;0.92115;0.87485;1.24355;1.28238;1.35236;0.65245;117.535;7.52525;8.27035
06.02.2015;0.9254;0.88148;1.25255;1.28254;1.35851;0.6559;118.98;7.57325;8.364
09.02.2015;0.92365;0.88218;1.24675;1.28156;1.34925;0.65725;118.64;7.5893;8.35505
10.02.2015;0.9264;0.88308;1.2587;1.28692;1.3508;0.6556;119.43;7.55695;8.3043
11.02.2015;0.9285;0.8846;1.2633;1.2955;1.35787;0.65625;120.465;7.64285;8.3935
12.02.2015;0.9309;0.87931;1.2506;1.29274;1.34671;0.65;119.105;7.695;8.4564
13.02.2015;0.93235;0.877;1.2449;1.28725;1.3412;0.6494;118.755;7.57125;8.39565
16.02.2015;0.9319;0.87685;1.2466;1.2865;1.33307;0.6509;118.48;7.5495;8.38835
17.02.2015;0.9369;0.87727;1.23885;1.27885;1.32644;0.6513;119.255;7.5432;8.3413
18.02.2015;0.9422;0.88017;1.24555;1.28016;1.3274;0.6479;118.79;7.5181;8.41485
19.02.2015;0.9495;0.87792;1.24965;1.28329;1.32996;0.6488;118.945;7.5771;8.39525
20.02.2015;0.9407;0.87962;1.2528;1.27494;1.32873;0.6493;119.03;7.527;8.3723
23.02.2015;0.94965;0.88071;1.2573;1.28172;1.32899;0.647;118.815;7.60655;8.4221
24.02.2015;0.9505;0.88207;1.2483;1.27681;1.33502;0.6471;118.98;7.61;8.4018
25.02.2015;0.9485;0.88048;1.2436;1.26807;1.32354;0.64395;118.86;7.57435;8.3242
26.02.2015;0.953;0.89178;1.2515;1.28205;1.32732;0.6491;119.42;7.6419;8.38255
27.02.2015;0.9533;0.89154;1.2508;1.28016;1.32205;0.6479;119.54;7.63025;8.34075
02.03.2015;0.9582;0.89322;1.25355;1.28758;1.33156;0.6509;120.13;7.68325;8.329
03.03.2015;0.9611;0.8941;1.2496;1.27951;1.32442;0.651;119.73;7.7098;8.2779
04.03.2015;0.96325;0.90351;1.2428;1.27926;1.31752;0.65515;119.68;7.81725;8.35345
05.03.2015;0.9745;0.90666;1.24855;1.28493;1.33663;0.65615;120.15;7.7316;8.34145
06.03.2015;0.9862;0.92068;1.2622;1.29567;1.35823;0.665;120.84;7.87515;8.4733
09.03.2015;0.9859;0.922;1.2603;1.29845;1.35851;0.661;121.155;7.93915;8.49075
10.03.2015;0.9996;0.93393;1.2689;1.31165;1.37467;0.66355;121.135;8.1008;8.55405
11.03.2015;1.00935;0.94558;1.27515;1.31666;1.37108;0.66985;121.45;8.19145;8.62645
12.03.2015;1.00235;0.94193;1.26855;1.29735;1.35364;0.67195;121.3;8.1064;8.6102
13.03.2015;1.0049;0.95044;1.27835;1.30941;1.36212;0.6782;121.395;8.19545;8.6752
16.03.2015;1.0078;0.94531;1.2773;1.30882;1.35685;0.6744;121.335;8.2591;8.63345
17.03.2015;1.00625;0.943;1.27885;1.31277;1.36874;0.6782;121.365;8.296;8.6741
18.03.2015;0.97845;0.93954;1.2566;1.28684;1.33592;0.66765;120.105;8.355;8.7517
19.03.2015;0.9901;0.94131;1.2719;1.30745;1.34862;0.67785;120.8;8.0925;8.69
20.03.2015;0.97535;0.9264;1.25515;1.28626;1.32153;0.66885;120.035;8.043;8.64115
23.03.2015;0.9662;0.91521;1.25235;1.26887;1.30668;0.6688;119.735;7.88445;8.50155
24.03.2015;0.9583;0.91688;1.2494;1.2696;1.30659;0.6733;119.745;7.86655;8.51555
25.03.2015;0.9598;0.91013;1.2516;1.2747;1.31466;0.672;119.5;7.8348;8.4717
26.03.2015;0.96295;0.91588;1.2483;1.27747;1.31605;0.6734;119.2;7.88225;8.5554
27.03.2015;0.9613;0.91823;1.26095;1.28999;1.32135;0.67215;119.135;7.9641;8.5759
30.03.2015;0.9673;0.92336;1.2675;1.30685;1.33085;0.67515;120.075;8.0227;8.6015
31.03.2015;0.9726;0.9311;1.26875;1.31466;1.3386;0.67485;120.135;8.0591;8.62405
01.04.2015;0.96675;0.92954;1.2621;1.31588;1.34192;0.6746;119.765;8.04235;8.6423
02.04.2015;0.9598;0.91891;1.25565;1.31726;1.33182;0.6744;119.715;7.96705;8.6231
03.04.2015;0.95195;0.91891;1.2484;1.31036;1.31371;0.6702;118.975;7.96705;8.6231
06.04.2015;0.95865;0.90633;1.2479;1.31735;1.326;0.672;119.535;7.8987;8.4824
07.04.2015;0.966;0.92077;1.25055;1.31001;1.33431;0.6753;120.275;8.0373;8.6312
08.04.2015;0.9667;0.92666;1.2543;1.30157;1.32407;0.67265;120.14;8.05125;8.6599
09.04.2015;0.97755;0.93651;1.258;1.2998;1.32162;0.6796;120.59;8.10265;8.74185
10.04.2015;0.9793;0.94104;1.2562;1.30132;1.32688;0.68345;120.225;8.08585;8.79575
13.04.2015;0.978;0.94585;1.2595;1.31761;1.34147;0.6814;120.135;8.09095;8.81795
14.04.2015;0.9729;0.93506;1.24855;1.31139;1.32952;0.6766;119.385;7.9269;8.74135
15.04.2015;0.9646;0.9426;1.2288;1.30191;1.31726;0.67375;119.15;7.91005;8.7868
16.04.2015;0.956;0.93462;1.2187;1.28148;1.3037;0.66955;119.01;7.79435;8.628
17.04.2015;0.95195;0.92812;1.225;1.28601;1.30149;0.6684;118.915;7.81975;8.6458
20.04.2015;0.9565;0.92984;1.2223;1.29467;1.30497;0.67085;119.2;7.8635;8.67795
21.04.2015;0.95475;0.93097;1.22805;1.2971;1.3037;0.66995;119.665;7.86245;8.6468
22.04.2015;0.97165;0.93249;1.22375;1.28949;1.30455;0.665;119.915;7.89455;8.7266
23.04.2015;0.9548;0.9258;1.21445;1.28559;1.31683;0.6641;119.585;7.85315;8.65275
24.04.2015;0.9541;0.92034;1.21795;1.2791;1.31449;0.6584;118.985;7.7941;8.6319
27.04.2015;0.95475;0.91882;1.2086;1.27251;1.30804;0.6562;119.04;7.71675;8.6059
28.04.2015;0.95535;0.91062;1.20345;1.24618;1.29567;0.652;118.855;7.6637;8.5322
29.04.2015;0.93945;0.89686;1.20205;1.24867;1.30081;0.64775;119.04;7.50355;8.32415
30.04.2015;0.9325;0.89242;1.20765;1.26518;1.31294;0.6514;119.365;7.5355;8.35035
01.05.2015;0.9326;0.89107;1.2159;1.27364;1.32661;0.66045;120.175;7.5795;8.369
04.05.2015;0.93365;0.89594;1.20955;1.27592;1.3267;0.66135;120.135;7.57605;8.3551
05.05.2015;0.92625;0.89386;1.2066;1.25905;1.3231;0.65865;119.85;7.56165;8.347
06.05.2015;0.9163;0.88071;1.20465;1.25486;1.33369;0.65595;119.465;7.3993;8.1985
07.05.2015;0.9217;0.88798;1.2128;1.2647;1.34237;0.6559;119.735;7.48125;8.2908
08.05.2015;0.9309;0.89139;1.2071;1.26048;1.33511;0.647;119.805;7.46125;8.242
11.05.2015;0.93425;0.89674;1.21035;1.26735;1.36323;0.6416;120.085;7.5494;8.28835
12.05.2015;0.9293;0.88917;1.2016;1.25384;1.35833;0.6381;119.865;7.47375;8.2951
13.05.2015;0.91675;0.88086;1.19565;1.23267;1.33627;0.6351;119.16;7.36965;8.2214
14.05.2015;0.9128;0.87874;1.1983;1.23762;1.33396;0.6339;119.165;7.37715;8.24495
15.05.2015;0.91595;0.87405;1.20125;1.24471;1.33788;0.636;119.29;7.3182;8.23805
18.05.2015;0.9266;0.87997;1.216;1.25172;1.35327;0.6389;119.99;7.37325;8.22555
19.05.2015;0.9369;0.89868;1.22325;1.26358;1.36156;0.64475;120.695;7.5403;8.3638
20.05.2015;0.93735;0.9007;1.2208;1.27008;1.36864;0.6436;121.355;7.57175;8.35715
21.05.2015;0.9368;0.89916;1.21985;1.2667;1.35999;0.6385;121.04;7.56065;8.3247
22.05.2015;0.9441;0.90715;1.2279;1.27722;1.36733;0.6456;121.545;7.62485;8.3787
25.05.2015;0.945;0.90715;1.2311;1.27804;1.36799;0.6464;121.56;7.62485;8.3787
26.05.2015;0.9533;0.91764;1.2434;1.29266;1.38255;0.65;123.105;7.7336;8.45735
27.05.2015;0.9494;0.9195;1.2452;1.294;1.37637;0.65125;123.665;7.7805;8.51275
28.05.2015;0.94365;0.91588;1.24355;1.30753;1.39344;0.6529;123.955;7.84265;8.49985
29.05.2015;0.9403;0.91212;1.24475;1.30873;1.40696;0.654;124.145;7.7977;8.54395
01.06.2015;0.9459;0.91764;1.25225;1.31466;1.40726;0.65785;124.78;7.9777;8.58565
02.06.2015;0.9332;0.89859;1.24005;1.28659;1.39227;0.6517;124.115;7.8389;8.4614
03.06.2015;0.9339;0.88767;1.24545;1.28436;1.39811;0.6518;124.25;7.7387;8.31615
04.06.2015;0.93355;0.88637;1.25035;1.30048;1.40252;0.6508;124.375;7.7372;8.24365
05.06.2015;0.9394;0.90013;1.24395;1.3107;1.41884;0.65485;125.625;7.957;8.4164
08.06.2015;0.92725;0.8925;1.24105;1.29845;1.39958;0.65145;124.485;7.89895;8.3574
09.06.2015;0.93115;0.88932;1.23375;1.30031;1.40164;0.64995;124.34;7.7896;8.32285
10.06.2015;0.9315;0.88476;1.22545;1.28866;1.38677;0.6439;122.675;7.7267;8.25355
11.06.2015;0.93335;0.89012;1.22915;1.28949;1.42603;0.6444;123.42;7.85115;8.2353
12.06.2015;0.92905;0.88743;1.2322;1.29349;1.43195;0.64275;123.385;7.73595;8.17505
15.06.2015;0.9295;0.88861;1.23255;1.28775;1.42867;0.641;123.42;7.7733;8.18575
16.06.2015;0.9323;0.89012;1.22945;1.29007;1.43102;0.639;123.36;7.7863;8.20525
17.06.2015;0.92285;0.8902;1.22255;1.29066;1.43123;0.63165;123.435;7.738;8.2136
18.06.2015;0.9213;0.87696;1.22215;1.2823;1.44363;0.6297;122.965;7.75745;8.11415
19.06.2015;0.9176;0.88269;1.22655;1.28692;1.44718;0.62955;122.675;7.79765;8.1364
22.06.2015;0.9216;0.87746;1.23085;1.29391;1.45677;0.6319;123.375;7.71685;8.11365
23.06.2015;0.9343;0.89418;1.23275;1.29266;1.459;0.6357;123.955;7.81115;8.24215
24.06.2015;0.9337;0.8941;1.23825;1.29811;1.45148;0.6367;123.85;7.8589;8.26465
25.06.2015;0.9368;0.89346;1.23285;1.29249;1.44707;0.63505;123.62;7.8249;8.25835
26.06.2015;0.933;0.89763;1.2318;1.30625;1.46071;0.63485;123.855;7.8597;8.32275
29.06.2015;0.9249;0.89682;1.2402;1.30225;1.45964;0.63535;122.54;7.90285;8.2633
30.06.2015;0.9355;0.89751;1.2493;1.29727;1.47842;0.63655;122.5;7.8675;8.2975
01.07.2015;0.9483;0.90074;1.25885;1.30822;1.48478;0.6403;123.175;7.895;8.3275
02.07.2015;0.94345;0.90054;1.2538;1.31027;1.48776;0.64065;123.065;7.9558;8.44365
03.07.2015;0.9406;0.90086;1.2574;1.33156;1.49321;0.6422;122.815;7.9956;8.45645
06.07.2015;0.9427;0.90298;1.26515;1.33351;1.49522;0.64075;122.575;8.0576;8.4453
07.07.2015;0.94665;0.91445;1.27035;1.34192;1.50376;0.6468;122.545;8.2613;8.5637
08.07.2015;0.94545;0.90375;1.2747;1.34608;1.48599;0.6509;120.705;8.21875;8.45565
09.07.2015;0.94795;0.90535;1.2706;1.34282;1.4828;0.6502;121.345;8.12095;8.4806
10.07.2015;0.93915;0.89502;1.2658;1.34309;1.48677;0.6441;122.755;7.9968;8.4015
13.07.2015;0.9504;0.90822;1.27415;1.35007;1.49399;0.6456;123.44;8.08055;8.4808
14.07.2015;0.9449;0.90909;1.2724;1.34201;1.48898;0.63955;123.38;8.13175;8.50815
15.07.2015;0.952;0.9127;1.29145;1.35511;1.51745;0.6395;123.78;8.14255;8.52265
16.07.2015;0.95785;0.91714;1.2954;1.35053;1.53527;0.6406;124.155;8.13995;8.53805
17.07.2015;0.9616;0.92136;1.2971;1.35648;1.53539;0.64065;124.075;8.16785;8.6334
20.07.2015;0.9646;0.92051;1.2995;1.35648;1.523;0.6424;124.265;8.2206;8.6048
21.07.2015;0.9587;0.91462;1.29475;1.3478;1.50932;0.64275;123.89;8.1058;8.5578
22.07.2015;0.9595;0.91815;1.30335;1.35593;1.52184;0.64045;123.965;8.17635;8.6178
23.07.2015;0.95985;0.91087;1.3035;1.35934;1.51332;0.6446;123.915;8.18915;8.59745
24.07.2015;0.9631;0.91195;1.30485;1.37315;1.52022;0.6446;123.82;8.18485;8.60385
27.07.2015;0.9629;0.90078;1.30395;1.37561;1.514;0.6427;123.245;8.14425;8.4931
28.07.2015;0.96245;0.906;1.2921;1.36286;1.49432;0.6405;123.56;8.19025;8.5902
29.07.2015;0.968;0.90645;1.29455;1.37071;1.50015;0.6408;123.935;8.13185;8.59225
30.07.2015;0.96965;0.91537;1.30005;1.37127;1.51458;0.641;124.145;8.16815;8.63745
31.07.2015;0.966;0.9051;1.30885;1.36893;1.51688;0.64005;123.94;8.12885;8.5754
03.08.2015;0.9693;0.91137;1.3153;1.3724;1.52381;0.64155;124.035;8.2205;8.63315
04.08.2015;0.9784;0.91237;1.3191;1.35511;1.5294;0.6425;124.385;8.2425;8.6476
05.08.2015;0.97915;0.92026;1.318;1.35943;1.53586;0.6409;124.9;8.2611;8.7359
06.08.2015;0.98085;0.91634;1.31085;1.36129;1.52602;0.64465;124.74;8.28815;8.75795
07.08.2015;0.9838;0.91412;1.31295;1.34798;1.50989;0.6453;124.225;8.267;8.78605
10.08.2015;0.9837;0.91071;1.30015;1.34898;1.51046;0.64135;124.63;8.2193;8.715
11.08.2015;0.9878;0.90518;1.31125;1.36902;1.52999;0.64215;125.13;8.2614;8.6799
12.08.2015;0.9755;0.8937;1.29765;1.3552;1.51057;0.6404;124.21;8.1443;8.5668
13.08.2015;0.9764;0.89868;1.30575;1.3587;1.52161;0.6406;124.425;8.21685;8.49615
14.08.2015;0.9759;0.90001;1.30875;1.35667;1.52905;0.63925;124.315;8.22415;8.5067
17.08.2015;0.97925;0.90298;1.30785;1.35667;1.52138;0.6416;124.39;8.20865;8.53505
18.08.2015;0.97725;0.90625;1.3059;1.3623;1.51492;0.6385;124.405;8.28845;8.54485
19.08.2015;0.9652;0.90453;1.31295;1.36082;1.51469;0.63775;123.81;8.3378;8.5799
20.08.2015;0.9586;0.89298;1.309;1.36286;1.50807;0.63745;123.405;8.2477;8.5
21.08.2015;0.9467;0.88386;1.3186;1.36584;1.49566;0.63705;122.025;8.2142;8.399
24.08.2015;0.9306;0.86389;1.32885;1.39704;1.54321;0.63395;118.42;8.2058;8.28905
25.08.2015;0.9393;0.87635;1.33335;1.40252;1.54488;0.6374;118.88;8.265;8.4493
26.08.2015;0.9543;0.87685;1.32915;1.4041;1.55328;0.64685;119.915;8.3385;8.4423
27.08.2015;0.9661;0.89162;1.31985;1.39538;1.54583;0.64935;121.035;8.30855;8.5031
28.08.2015;0.96245;0.89115;1.32015;1.39412;1.54715;0.64965;121.715;8.26685;8.45545
31.08.2015;0.967;0.89246;1.3137;1.40578;1.57729;0.65175;121.225;8.38545;8.48525
01.09.2015;0.9583;0.88822;1.32605;1.4247;1.57878;0.65345;119.375;8.29245;8.45405
02.09.2015;0.9686;0.89043;1.3266;1.42076;1.57493;0.65355;120.325;8.2744;8.4264
03.09.2015;0.9733;0.90119;1.3176;1.42501;1.5625;0.6554;120.075;8.27525;8.4349
04.09.2015;0.9719;0.89965;1.3284;1.4477;1.59147;0.6591;119.005;8.3262;8.47445
07.09.2015;0.97525;0.89614;1.3307;1.44404;1.59744;0.65485;119.275;8.30475;8.4652
08.09.2015;0.9785;0.89402;1.32075;1.42511;1.5758;0.64955;119.805;8.2535;8.42295
09.09.2015;0.9748;0.89546;1.3257;1.42481;1.56323;0.65085;120.51;8.21905;8.4055
10.09.2015;0.9733;0.89107;1.3254;1.41413;1.58957;0.6474;120.615;8.19115;8.37905
11.09.2015;0.9689;0.88598;1.3262;1.41014;1.58316;0.6481;120.58;8.20295;8.284
14.09.2015;0.9685;0.8855;1.3263;1.40105;1.57965;0.64825;120.235;8.21005;8.27665
15.09.2015;0.9735;0.88692;1.32475;1.40017;1.57344;0.6518;120.44;8.2063;8.2917
16.09.2015;0.9712;0.88531;1.31715;1.38937;1.56986;0.64545;120.565;8.1355;8.25445
17.09.2015;0.9599;0.88367;1.3183;1.39392;1.57493;0.6414;120.005;8.15355;8.26175
18.09.2015;0.9684;0.87897;1.32265;1.39101;1.56336;0.64385;119.995;8.1156;8.197
21.09.2015;0.97185;0.89326;1.32555;1.40233;1.58253;0.64485;120.55;8.2166;8.35155
22.09.2015;0.9751;0.89819;1.327;1.41034;1.58869;0.6508;120.15;8.2973;8.4128
23.09.2015;0.9797;0.89726;1.332;1.42786;1.59375;0.6559;120.3;8.3019;8.4324
24.09.2015;0.9751;0.88586;1.3301;1.42349;1.57319;0.65615;120.085;8.4384;8.36225
25.09.2015;0.9785;0.89498;1.33365;1.42379;1.56593;0.65865;120.58;8.55155;8.4251
28.09.2015;0.97375;0.89218;1.33995;1.43072;1.58003;0.65905;119.925;8.5464;8.45705
29.09.2015;0.9715;0.89131;1.34215;1.43143;1.57567;0.66;119.735;8.4872;8.4088
30.09.2015;0.9732;0.89586;1.3315;1.4246;1.56372;0.661;119.865;8.53;8.38705
01.10.2015;0.9771;0.89254;1.32675;1.42268;1.56287;0.6609;119.935;8.42505;8.3439
02.10.2015;0.9711;0.88688;1.3149;1.41884;1.55159;0.65865;119.905;8.3324;8.31645
05.10.2015;0.9752;0.89194;1.30865;1.41173;1.54083;0.6603;120.46;8.3963;8.31815
06.10.2015;0.9669;0.88786;1.3035;1.39548;1.52835;0.65675;120.25;8.2935;8.2464
07.10.2015;0.9731;0.88992;1.30575;1.38744;1.51286;0.6528;120.015;8.2125;8.2465
08.10.2015;0.9662;0.88672;1.30175;1.37741;1.4997;0.6515;119.935;8.1399;8.2299
09.10.2015;0.9614;0.88071;1.29435;1.36323;1.49432;0.65345;120.275;8.0829;8.1933
12.10.2015;0.9621;0.87931;1.29965;1.35833;1.48854;0.65165;120.035;8.0651;8.1649
13.10.2015;0.9579;0.87924;1.30395;1.38045;1.50568;0.65595;119.745;8.131;8.13365
14.10.2015;0.9491;0.87443;1.29365;1.36986;1.47297;0.6461;118.83;8.111;8.1379
15.10.2015;0.9509;0.87823;1.2865;1.36454;1.45953;0.64695;118.89;8.10595;8.2435
16.10.2015;0.9535;0.87897;1.29105;1.37713;1.468;0.64785;119.445;8.0923;8.21515
19.10.2015;0.9567;0.88417;1.3019;1.37912;1.47221;0.64675;119.495;8.1278;8.3197
20.10.2015;0.9561;0.88164;1.2978;1.37732;1.48082;0.64765;119.84;8.12335;8.3084
21.10.2015;0.9597;0.88071;1.3139;1.38677;1.49109;0.64855;119.95;8.1769;8.3118
22.10.2015;0.97325;0.89602;1.30885;1.38744;1.4721;0.6496;120.69;8.27165;8.42235
