Date,px,spot
2022-04-06,-1.4676763392873493,0.7513994815343576
2022-04-07,-1.594242712746885,0.7479991024010771
2022-04-08,-1.5895944717247978,0.7456009543692216
2022-04-11,-1.6788375086773666,0.741999391560499
2022-04-12,-1.836057850600481,0.7460014323227501
2022-04-13,-1.7758997668326781,0.7450509987408638
2022-04-14,-1.755411785535621,0.7419003034372241
2022-04-15,-1.7290680562165317,0.7397981830556624
2022-04-18,-1.7168180781845788,0.734851045693038
2022-04-19,-2.0151469378104636,0.7370989260468648
2022-04-20,-1.9925468492043574,0.7451009611802398
2022-04-21,-1.9841739694437255,0.7373978703949503
2022-04-22,-1.6241235150515898,0.7238980461991733
2022-04-25,-1.6842011691031722,0.7177514283253423
2022-04-26,-1.855973692397317,0.7121999857560003
2022-04-27,-1.685953937187179,0.7126974171845601
2022-04-28,-1.8107227670538517,0.709300346138569
2022-04-29,-1.9655126803808098,0.7063992709959523
2022-05-02,-2.210131860714837,0.7048507830892201
2022-05-03,-2.0884642967411438,0.7095016460438188
2022-05-04,-1.977634587032595,0.7263008047412917
2022-05-05,-1.8052779544186492,0.7112021449856694
2022-05-06,-1.7429802576784947,0.7077992398236164
2022-05-09,-1.6882541989704514,0.6955989454719986
2022-05-10,-1.6456214411253445,0.6937506937506938
2022-05-11,-1.5977365882291483,0.6937988260923862
2022-05-12,-1.3867707951131791,0.6857017471680518
2022-05-13,-1.4060964523288089,0.6940010548816035
2022-05-16,-1.6324143579360406,0.6971021463775087
2022-05-17,-1.605823890498126,0.7030025237790604
2022-05-18,-1.5137243799168143,0.6955021873543792
2022-05-19,-1.5652805141486148,0.7049998590000283
2022-05-20,-1.57301328128856,0.7033981162998445
2022-05-23,-1.696720659714046,0.7107017469048938
2022-05-24,-1.7305843420678535,0.710398817896367
2022-05-25,-1.695546316502483,0.7094009818109588
2022-05-26,-1.6223718771335438,0.7098995492137863
2022-05-27,-1.7379749063350936,0.7161015431988256
2022-05-30,-1.8388405692204568,0.7198024861977873
2022-05-31,-1.9302761720096928,0.7175505693763768
2022-06-01,-1.7504121670175454,0.7176020609531191
2022-06-02,-1.7044074827665678,0.7265013149673801
2022-06-03,-1.682490372157952,0.7206999437854044
2022-06-06,-1.7067457744479597,0.719248529136758
2022-06-07,-1.3375631312928515,0.7228985339617731
